SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS,SEASON,OPP_FG_PCT,OPP_FG3_PCT,WIN,HOME,OPPONENT,REST_DAYS,ROLL_WIN,ROLL_PTS,ROLL_PLUS_MINUS,ROLL_FG_PCT,ROLL_FG3_PCT,ROLL_REB,ROLL_AST,ROLL_STL,ROLL_BLK,ROLL_TOV,ROLL_OPP_FG_PCT,ROLL_OPP_FG3_PCT,OPP_STAR_PLAYED,OPP_STAR_ROLL_PTS
22023,1610612760,OKC,Oklahoma City Thunder,0022301093,2024-04-02,OKC @ PHI,L,240,105,37,87,0.425,13,39,0.333,18,22,0.818,12,31,43,30,10,9,14,18,-4.0,2023-24,0.462,0.467,0,0,PHI,2.0,0.7,117.6,3.7,0.49639999999999995,0.37570000000000003,43.2,26.9,8.3,5.7,12.6,0.4806000000000001,0.3449,1,35.8
22023,1610612760,OKC,Oklahoma City Thunder,0022301105,2024-04-03,OKC @ BOS,L,238,100,35,81,0.432,5,24,0.208,25,28,0.893,5,26,31,21,8,5,13,11,-35.0,2023-24,0.543,0.425,0,0,BOS,1.0,0.7,117.0,4.3,0.4955,0.37120000000000003,42.5,27.5,8.8,6.2,12.8,0.4729,0.3595,1,29.3
22023,1610612760,OKC,Oklahoma City Thunder,0022301116,2024-04-05,OKC @ IND,L,240,112,42,86,0.488,8,30,0.267,20,24,0.833,9,30,39,24,8,6,15,17,-14.0,2023-24,0.523,0.429,0,0,IND,2.0,0.6,114.4,0.1,0.4864,0.351,42.2,26.8,8.6,6.0,12.8,0.4760000000000001,0.3606,0,10.1
22023,1610612760,OKC,Oklahoma City Thunder,0022301135,2024-04-07,OKC @ CHA,W,240,121,45,87,0.517,18,36,0.5,13,17,0.765,10,26,36,33,14,4,16,17,3.0,2023-24,0.542,0.425,1,0,CHA,2.0,0.5,113.8,-1.9,0.4835,0.34340000000000004,41.6,26.7,8.7,5.8,13.2,0.4826,0.3626,0,20.4
22023,1610612760,OKC,Oklahoma City Thunder,0022301153,2024-04-09,OKC vs. SAC,W,239,112,39,80,0.488,11,30,0.367,23,31,0.742,6,36,42,21,11,8,13,18,7.0,2023-24,0.344,0.345,1,1,SAC,2.0,0.5,114.0,-2.8,0.48629999999999995,0.364,40.7,27.1,9.1,5.5,13.8,0.49239999999999995,0.37729999999999997,1,25.3
22023,1610612760,OKC,Oklahoma City Thunder,0022301163,2024-04-10,OKC vs. SAS,W,241,127,47,101,0.465,16,38,0.421,17,21,0.81,7,55,62,33,12,6,12,16,38.0,2023-24,0.333,0.225,1,1,SAS,1.0,0.5,112.9,-4.1,0.48460000000000003,0.3632,40.3,26.5,8.5,5.8,13.6,0.4742,0.3751,0,16.0
22023,1610612760,OKC,Oklahoma City Thunder,0022301179,2024-04-12,OKC vs. MIL,W,240,125,47,89,0.528,13,38,0.342,18,20,0.9,8,30,38,29,13,5,10,12,18.0,2023-24,0.494,0.367,1,1,MIL,2.0,0.6,116.3,2.2,0.49400000000000005,0.382,42.8,27.8,8.8,6.3,13.6,0.4542,0.3652,0,29.7
22023,1610612760,OKC,Oklahoma City Thunder,0022301196,2024-04-14,OKC vs. DAL,W,241,135,54,97,0.557,14,34,0.412,13,16,0.813,11,47,58,38,6,6,14,17,49.0,2023-24,0.33,0.205,1,1,DAL,2.0,0.6,116.9,3.3,0.49329999999999996,0.3721,42.1,27.9,9.6,6.5,13.4,0.45830000000000004,0.3651,0,31.3
22024,1610612760,OKC,Oklahoma City Thunder,0022400075,2024-10-24,OKC @ DEN,W,240,102,43,101,0.426,8,36,0.222,8,12,0.667,13,36,49,23,9,13,12,15,15.0,2024-25,0.357,0.184,1,0,DEN,,,,,,,,,,,,,,1,0.0
22024,1610612760,OKC,Oklahoma City Thunder,0022400091,2024-10-26,OKC @ CHI,W,240,114,45,107,0.421,8,40,0.2,16,20,0.8,9,45,54,21,15,5,10,18,19.0,2024-25,0.348,0.283,1,0,CHI,2.0,,,,,,,,,,,,,0,0.0
22024,1610612760,OKC,Oklahoma City Thunder,0022400100,2024-10-27,OKC vs. ATL,W,239,128,44,89,0.494,16,40,0.4,24,32,0.75,11,34,45,26,13,12,10,23,24.0,2024-25,0.396,0.323,1,1,ATL,1.0,,,,,,,,,,,,,0,0.0
22024,1610612760,OKC,Oklahoma City Thunder,0022400125,2024-10-30,OKC vs. SAS,W,242,105,41,89,0.461,17,41,0.415,6,8,0.75,5,34,39,28,18,6,10,15,12.0,2024-25,0.412,0.333,1,1,SAS,3.0,1.0,114.66666666666667,19.333333333333332,0.447,0.274,49.333333333333336,23.333333333333332,12.333333333333334,10.0,10.666666666666666,0.367,0.26333333333333336,1,20.0
22024,1610612760,OKC,Oklahoma City Thunder,0022400140,2024-11-01,OKC @ POR,W,238,137,51,95,0.537,19,49,0.388,16,19,0.842,14,31,45,31,14,9,13,29,23.0,2024-25,0.47,0.429,1,0,POR,2.0,1.0,112.25,17.5,0.4505,0.30925,46.75,24.5,13.75,9.0,10.5,0.37825,0.28075,1,18.6
22024,1610612760,OKC,Oklahoma City Thunder,0022400150,2024-11-02,OKC @ LAC,W,239,105,36,84,0.429,16,39,0.41,17,19,0.895,3,38,41,25,11,3,12,22,13.0,2024-25,0.405,0.314,1,0,LAC,1.0,1.0,117.2,18.6,0.4678,0.325,46.4,25.8,13.8,9.0,11.0,0.39659999999999995,0.3104,0,0.0
22024,1610612760,OKC,Oklahoma City Thunder,0022400163,2024-11-04,OKC vs. ORL,W,240,102,39,85,0.459,12,31,0.387,12,16,0.75,5,37,42,23,12,4,15,21,16.0,2024-25,0.354,0.147,1,1,ORL,2.0,1.0,115.16666666666667,17.666666666666668,0.4613333333333333,0.33916666666666667,45.5,25.666666666666668,13.333333333333334,8.0,11.166666666666666,0.39799999999999996,0.311,0,28.5
22024,1610612760,OKC,Oklahoma City Thunder,0022400177,2024-11-06,OKC @ DEN,L,240,122,44,100,0.44,16,40,0.4,18,23,0.783,13,34,47,29,15,6,14,28,-2.0,2024-25,0.472,0.421,0,0,DEN,2.0,1.0,113.28571428571429,17.428571428571427,0.46099999999999997,0.34600000000000003,45.0,25.285714285714285,13.142857142857142,7.428571428571429,11.714285714285714,0.39171428571428574,0.28757142857142853,1,29.571428571428573
22024,1610612760,OKC,Oklahoma City Thunder,0022400192,2024-11-08,OKC vs. HOU,W,242,126,46,90,0.511,14,37,0.378,20,23,0.87,7,34,41,24,9,8,10,23,19.0,2024-25,0.433,0.367,1,1,HOU,2.0,0.875,114.375,15.0,0.458375,0.35275,45.25,25.75,13.375,7.25,12.0,0.40175,0.30425,1,22.625
22024,1610612760,OKC,Oklahoma City Thunder,0022400207,2024-11-10,OKC vs. GSW,L,240,116,42,94,0.447,11,33,0.333,21,26,0.808,14,27,41,25,4,6,11,18,-11.0,2024-25,0.506,0.488,0,1,GSW,2.0,0.8888888888888888,115.66666666666667,15.444444444444445,0.4642222222222222,0.35555555555555557,44.77777777777778,25.555555555555557,12.88888888888889,7.333333333333333,11.777777777777779,0.4052222222222222,0.31122222222222223,1,19.666666666666668
22024,1610612760,OKC,Oklahoma City Thunder,0022400215,2024-11-11,OKC vs. LAC,W,241,134,47,91,0.516,18,46,0.391,22,23,0.957,9,20,29,31,16,5,11,23,6.0,2024-25,0.55,0.541,1,1,LAC,1.0,0.8,115.7,12.8,0.4625,0.3533,44.4,25.5,12.0,7.2,11.7,0.41529999999999995,0.32889999999999997,0,14.0
22024,1610612760,OKC,Oklahoma City Thunder,0022400221,2024-11-13,OKC vs. NOP,W,240,106,39,88,0.443,15,39,0.385,13,16,0.813,5,26,31,20,16,7,5,17,18.0,2024-25,0.395,0.243,1,1,NOP,2.0,0.8,118.9,11.9,0.4715,0.3702,42.4,26.3,12.7,6.4,11.6,0.4346,0.3646,0,21.4
22024,1610612760,OKC,Oklahoma City Thunder,0022400018,2024-11-15,OKC vs. PHX,W,240,99,36,91,0.396,10,40,0.25,17,18,0.944,13,40,53,21,6,11,10,26,16.0,2024-25,0.293,0.243,1,1,PHX,2.0,0.8,118.1,11.8,0.4737,0.3887,40.1,26.2,12.8,6.6,11.1,0.43929999999999997,0.3606,0,27.75
22024,1610612760,OKC,Oklahoma City Thunder,0022400242,2024-11-17,OKC vs. DAL,L,240,119,43,87,0.494,14,42,0.333,19,25,0.76,7,22,29,29,11,5,6,25,-2.0,2024-25,0.476,0.407,0,1,DAL,2.0,0.8,115.2,11.0,0.46390000000000003,0.37370000000000003,40.9,25.7,12.1,6.5,11.1,0.429,0.35259999999999997,0,28.3
22024,1610612760,OKC,Oklahoma City Thunder,0022400025,2024-11-19,OKC @ SAS,L,239,104,41,100,0.41,16,53,0.302,6,7,0.857,13,34,47,24,16,4,13,18,-6.0,2024-25,0.47,0.413,0,0,SAS,2.0,0.7,116.6,9.6,0.46720000000000006,0.36550000000000005,39.9,25.8,11.4,6.4,10.7,0.4354,0.36,0,22.1
22024,1610612760,OKC,Oklahoma City Thunder,0022400256,2024-11-20,OKC vs. POR,W,240,109,40,91,0.44,9,31,0.29,20,23,0.87,15,31,46,24,14,8,13,20,10.0,2024-25,0.405,0.395,1,1,POR,1.0,0.6,113.3,6.7,0.4545,0.3569,40.1,25.1,11.6,5.9,10.7,0.4354,0.35839999999999994,1,15.2
22024,1610612760,OKC,Oklahoma City Thunder,0022400285,2024-11-25,OKC @ SAC,W,241,130,48,86,0.558,14,31,0.452,20,25,0.8,11,33,44,28,6,3,15,18,21.0,2024-25,0.483,0.25,1,0,SAC,5.0,0.6,113.7,6.4,0.4556,0.3449,40.6,25.0,11.9,6.4,10.8,0.4354,0.3665,1,32.3
22024,1610612760,OKC,Oklahoma City Thunder,0022400299,2024-11-27,OKC @ GSW,W,240,105,39,85,0.459,11,37,0.297,16,26,0.615,8,40,48,26,10,9,14,21,4.0,2024-25,0.357,0.32,1,0,GSW,2.0,0.6,116.5,6.9,0.4654999999999999,0.3514,40.8,25.5,11.3,6.3,10.8,0.4483,0.37679999999999997,0,23.1
22024,1610612760,OKC,Oklahoma City Thunder,0022400048,2024-11-29,OKC @ LAL,W,239,101,38,93,0.409,13,40,0.325,12,16,0.75,15,32,47,20,12,3,9,17,8.0,2024-25,0.452,0.289,1,0,LAL,2.0,0.7,114.8,7.5,0.46740000000000004,0.3411,40.9,25.2,10.8,6.6,10.8,0.4368,0.36669999999999997,1,26.8
22024,1610612760,OKC,Oklahoma City Thunder,0022400310,2024-12-01,OKC @ HOU,L,239,116,42,94,0.447,13,39,0.333,19,25,0.76,11,35,46,30,5,4,7,26,-3.0,2024-25,0.413,0.351,0,0,HOU,2.0,0.7,112.3,6.4,0.4572,0.3358,41.5,24.8,11.1,6.1,10.7,0.43870000000000003,0.35889999999999994,1,17.7
22024,1610612760,OKC,Oklahoma City Thunder,0022400055,2024-12-03,OKC vs. UTA,W,241,133,53,102,0.52,17,47,0.362,10,11,0.909,15,19,34,32,18,3,8,23,27.0,2024-25,0.543,0.371,1,1,UTA,2.0,0.7,112.3,7.2,0.4572,0.3358,42.0,25.3,11.2,5.9,10.3,0.42939999999999995,0.3452,1,18.1
22024,1610612760,OKC,Oklahoma City Thunder,0022400328,2024-12-05,OKC @ TOR,W,240,129,49,102,0.48,17,47,0.362,14,17,0.824,13,42,55,28,15,11,6,16,37.0,2024-25,0.356,0.244,1,0,TOR,2.0,0.7,112.2,9.3,0.45760000000000006,0.33290000000000003,42.5,25.4,11.4,5.7,10.0,0.42869999999999997,0.3282,1,23.3
22024,1610612760,OKC,Oklahoma City Thunder,0022400342,2024-12-07,OKC @ NOP,W,240,119,45,85,0.529,12,32,0.375,17,21,0.81,10,35,45,27,13,3,18,24,10.0,2024-25,0.481,0.297,1,0,NOP,2.0,0.7,114.5,11.2,0.46130000000000004,0.3306,44.9,26.2,11.3,6.1,10.1,0.4248,0.3283,0,21.4
22024,1610612760,OKC,Oklahoma City Thunder,0022401203,2024-12-10,OKC vs. DAL,W,240,118,46,101,0.455,20,50,0.4,6,7,0.857,17,35,52,29,14,5,13,17,14.0,2024-25,0.475,0.417,1,1,DAL,3.0,0.7,116.5,10.6,0.47459999999999997,0.3431,44.1,26.8,12.0,5.3,10.9,0.4436,0.3337,1,28.8
22024,1610612760,OKC,Oklahoma City Thunder,0022400361,2024-12-19,OKC @ ORL,W,239,105,40,83,0.482,10,31,0.323,15,16,0.938,4,28,32,23,15,6,13,20,6.0,2024-25,0.449,0.314,1,0,ORL,9.0,0.8,116.4,12.2,0.4707,0.3498,46.4,26.8,12.3,5.3,11.6,0.44349999999999995,0.3347,0,28.5
22024,1610612760,OKC,Oklahoma City Thunder,0022400375,2024-12-20,OKC @ MIA,W,240,104,39,86,0.453,14,34,0.412,12,17,0.706,12,36,48,24,8,5,14,17,7.0,2024-25,0.434,0.3,1,0,MIA,1.0,0.9,116.5,13.4,0.4779,0.3519,44.9,26.7,12.2,5.5,11.6,0.44140000000000007,0.32480000000000003,1,15.7
22024,1610612760,OKC,Oklahoma City Thunder,0022400400,2024-12-23,OKC vs. WAS,W,241,123,47,106,0.443,10,38,0.263,19,22,0.864,19,40,59,25,15,9,12,18,18.0,2024-25,0.396,0.372,1,1,WAS,3.0,0.9,116.0,13.1,0.47919999999999996,0.3641,45.1,26.7,11.6,5.2,11.7,0.4443,0.31529999999999997,0,17.8
22024,1610612760,OKC,Oklahoma City Thunder,0022400410,2024-12-26,OKC @ IND,W,242,120,44,95,0.463,13,37,0.351,19,24,0.792,9,36,45,20,4,4,3,18,6.0,2024-25,0.472,0.389,1,0,IND,3.0,0.9,115.3,12.8,0.46770000000000006,0.3452,46.6,26.4,12.5,5.8,11.4,0.4356,0.32749999999999996,1,18.3
22024,1610612760,OKC,Oklahoma City Thunder,0022400428,2024-12-28,OKC @ CHA,W,240,106,42,88,0.477,10,38,0.263,12,14,0.857,9,40,49,29,9,1,15,19,12.0,2024-25,0.363,0.324,1,0,CHA,2.0,0.9,116.8,13.0,0.4681,0.3506,46.3,25.8,11.9,5.3,10.3,0.4471,0.3344,1,20.1
22024,1610612760,OKC,Oklahoma City Thunder,0022400440,2024-12-29,OKC vs. MEM,W,242,130,52,103,0.505,14,44,0.318,12,12,1.0,9,36,45,35,10,9,10,24,24.0,2024-25,0.381,0.275,1,1,MEM,1.0,0.9,117.3,13.4,0.47490000000000004,0.3444,46.5,26.7,11.6,5.1,10.9,0.4382,0.3379,1,21.6
22024,1610612760,OKC,Oklahoma City Thunder,0022400452,2024-12-31,OKC vs. MIN,W,241,113,42,89,0.472,12,36,0.333,17,23,0.739,9,28,37,25,16,2,9,13,8.0,2024-25,0.494,0.395,1,1,MIN,2.0,1.0,118.7,16.1,0.4807,0.34290000000000004,46.4,27.2,12.1,5.6,11.2,0.43499999999999994,0.3303,1,22.2
22024,1610612760,OKC,Oklahoma City Thunder,0022400466,2025-01-02,OKC vs. LAC,W,240,116,43,86,0.5,14,38,0.368,16,20,0.8,4,31,35,29,11,3,9,14,18.0,2024-25,0.469,0.344,1,1,LAC,2.0,1.0,116.7,14.2,0.47590000000000005,0.33999999999999997,46.7,26.5,11.9,5.5,11.3,0.43010000000000004,0.33270000000000005,0,15.9
22024,1610612760,OKC,Oklahoma City Thunder,0022400473,2025-01-03,OKC vs. NYK,W,242,117,43,84,0.512,14,27,0.519,17,21,0.81,7,34,41,27,9,7,13,17,10.0,2024-25,0.478,0.281,1,1,NYK,1.0,1.0,115.4,12.3,0.4779,0.34059999999999996,44.7,26.6,11.5,4.7,11.6,0.44139999999999996,0.3427,1,24.9
22024,1610612760,OKC,Oklahoma City Thunder,0022400487,2025-01-05,OKC vs. BOS,W,241,105,39,87,0.448,16,38,0.421,11,13,0.846,9,37,46,22,11,6,15,18,13.0,2024-25,0.365,0.196,1,1,BOS,2.0,1.0,115.2,12.3,0.47620000000000007,0.355,44.3,26.6,11.1,5.1,11.1,0.44109999999999994,0.3411,1,27.1
22024,1610612760,OKC,Oklahoma City Thunder,0022400509,2025-01-08,OKC @ CLE,L,241,122,48,90,0.533,11,31,0.355,15,17,0.882,9,29,38,35,9,5,13,24,-7.0,2024-25,0.522,0.417,0,0,CLE,3.0,1.0,113.9,12.2,0.4755,0.35710000000000003,43.7,25.9,10.8,5.2,11.3,0.43010000000000004,0.319,1,22.2
22024,1610612760,OKC,Oklahoma City Thunder,0022400529,2025-01-10,OKC @ NYK,W,238,126,48,89,0.539,14,27,0.519,16,18,0.889,8,38,46,20,9,9,15,23,25.0,2024-25,0.385,0.129,1,0,NYK,2.0,0.9,115.6,10.9,0.4806,0.3603,44.3,27.1,10.2,5.1,11.3,0.43739999999999996,0.32930000000000004,1,26.2
22024,1610612760,OKC,Oklahoma City Thunder,0022400545,2025-01-12,OKC @ WAS,W,239,136,45,95,0.474,13,35,0.371,33,35,0.943,15,41,56,26,11,4,13,22,41.0,2024-25,0.337,0.196,1,0,WAS,2.0,0.9,117.8,12.7,0.48919999999999997,0.371,44.1,26.7,10.3,5.5,11.4,0.4325,0.31220000000000003,1,12.0
22024,1610612760,OKC,Oklahoma City Thunder,0022400555,2025-01-14,OKC @ PHI,W,242,118,45,81,0.556,12,36,0.333,16,18,0.889,10,28,38,32,10,4,17,22,16.0,2024-25,0.44,0.295,1,0,PHI,2.0,0.9,119.1,15.0,0.4923,0.38180000000000003,43.8,26.8,9.9,5.0,11.5,0.4266,0.2946,0,26.9
22024,1610612760,OKC,Oklahoma City Thunder,0022400574,2025-01-16,OKC vs. CLE,W,240,134,53,105,0.505,18,53,0.34,10,11,0.909,8,31,39,25,12,5,6,20,20.0,2024-25,0.467,0.31,1,1,CLE,2.0,0.9,118.9,16.0,0.5016,0.38,43.1,28.0,10.5,5.0,12.9,0.4234,0.2852,1,22.2
22024,1610612760,OKC,Oklahoma City Thunder,0022400583,2025-01-17,OKC @ DAL,L,240,98,35,91,0.385,20,46,0.435,8,12,0.667,14,32,46,24,7,2,15,20,-8.0,2024-25,0.493,0.39,0,0,DAL,1.0,0.9,121.7,16.8,0.5044,0.3877,42.1,27.6,10.8,5.4,12.0,0.4338,0.2838,0,29.1
22024,1610612760,OKC,Oklahoma City Thunder,0022400595,2025-01-19,OKC vs. BKN,W,240,127,48,87,0.552,19,43,0.442,12,13,0.923,8,35,43,37,8,5,11,19,26.0,2024-25,0.425,0.279,1,1,BKN,2.0,0.8,118.5,13.6,0.49239999999999995,0.3994,42.2,26.5,10.5,4.7,12.5,0.445,0.2953,0,17.2
22024,1610612760,OKC,Oklahoma City Thunder,0022400618,2025-01-22,OKC vs. UTA,W,239,123,44,95,0.463,12,39,0.308,23,25,0.92,13,26,39,20,15,4,10,23,9.0,2024-25,0.467,0.378,1,1,UTA,3.0,0.8,119.9,15.4,0.5004000000000001,0.4103,42.8,27.7,9.7,5.0,12.7,0.43810000000000004,0.28369999999999995,1,21.6
22024,1610612760,OKC,Oklahoma City Thunder,0022400625,2025-01-23,OKC vs. DAL,L,240,115,42,88,0.477,15,37,0.405,16,22,0.727,8,25,33,26,9,4,12,27,-6.0,2024-25,0.527,0.452,0,1,DAL,1.0,0.8,120.6,14.5,0.49670000000000003,0.4043,43.2,26.8,10.1,5.1,12.8,0.43790000000000007,0.2871,0,29.1
22024,1610612760,OKC,Oklahoma City Thunder,0022400647,2025-01-26,OKC @ POR,W,242,118,42,89,0.472,10,30,0.333,24,29,0.828,14,29,43,24,7,3,7,19,10.0,2024-25,0.407,0.45,1,0,POR,3.0,0.7,120.4,12.9,0.49319999999999997,0.3929,42.4,26.7,10.1,4.8,12.7,0.44279999999999997,0.30419999999999997,1,12.6
22024,1610612760,OKC,Oklahoma City Thunder,0022400673,2025-01-29,OKC @ GSW,L,239,109,40,99,0.404,9,39,0.231,20,25,0.8,17,33,50,21,8,3,11,21,-7.0,2024-25,0.494,0.342,0,0,GSW,3.0,0.7,121.7,12.6,0.49560000000000004,0.3841,42.1,26.9,9.7,4.5,11.9,0.44699999999999995,0.3296,1,22.3
22024,1610612760,OKC,Oklahoma City Thunder,0022400691,2025-02-01,OKC vs. SAC,W,241,144,57,107,0.533,19,46,0.413,11,16,0.688,20,50,70,37,5,6,11,18,34.0,2024-25,0.4,0.25,1,1,SAC,3.0,0.7,120.4,12.6,0.4827,0.37170000000000003,43.3,25.5,9.6,4.3,11.7,0.44420000000000004,0.3221,1,19.4
22024,1610612760,OKC,Oklahoma City Thunder,0022400705,2025-02-03,OKC vs. MIL,W,240,125,51,99,0.515,16,41,0.39,7,8,0.875,14,41,55,28,9,5,17,18,29.0,2024-25,0.376,0.333,1,1,MIL,2.0,0.7,122.2,13.5,0.4821,0.36110000000000003,45.7,27.2,9.2,4.0,11.3,0.4457,0.3342,0,32.2
22024,1610612760,OKC,Oklahoma City Thunder,0022400724,2025-02-05,OKC vs. PHX,W,241,140,52,102,0.51,12,42,0.286,24,27,0.889,17,29,46,24,15,4,5,23,31.0,2024-25,0.471,0.389,1,1,PHX,2.0,0.7,121.1,12.3,0.4862,0.36300000000000004,45.6,27.4,9.0,4.1,11.7,0.44960000000000006,0.3479,0,26.4
22024,1610612760,OKC,Oklahoma City Thunder,0022400739,2025-02-07,OKC vs. TOR,W,239,121,43,84,0.512,9,31,0.29,26,31,0.839,11,33,44,26,10,7,12,14,12.0,2024-25,0.429,0.463,1,1,TOR,2.0,0.7,123.3,13.8,0.4816,0.3583,46.4,26.6,9.5,4.1,10.5,0.4527,0.35730000000000006,1,19.0
22024,1610612760,OKC,Oklahoma City Thunder,0022400746,2025-02-08,OKC @ MEM,W,240,125,45,105,0.429,18,42,0.429,17,21,0.81,21,34,55,29,5,5,8,27,13.0,2024-25,0.444,0.429,1,0,MEM,1.0,0.7,122.0,13.0,0.48230000000000006,0.35330000000000006,46.9,26.7,9.3,4.3,11.1,0.4489000000000001,0.37260000000000004,1,26.4
22024,1610612760,OKC,Oklahoma City Thunder,0022400761,2025-02-10,OKC vs. NOP,W,241,137,49,95,0.516,27,55,0.491,12,16,0.75,10,35,45,29,15,8,10,20,36.0,2024-25,0.439,0.37,1,1,NOP,2.0,0.8,124.7,15.1,0.4867,0.3527,47.8,27.2,9.1,4.6,10.4,0.44400000000000006,0.3765,1,25.3
22024,1610612760,OKC,Oklahoma City Thunder,0022400778,2025-02-12,OKC vs. MIA,W,240,115,43,88,0.489,15,39,0.385,14,20,0.7,11,30,41,22,10,3,13,19,14.0,2024-25,0.456,0.324,1,1,MIA,2.0,0.8,125.7,16.1,0.4831,0.35760000000000003,48.0,26.4,9.8,4.9,10.3,0.4454000000000001,0.38560000000000005,1,19.8
22024,1610612760,OKC,Oklahoma City Thunder,0022400787,2025-02-13,OKC @ MIN,L,241,101,37,88,0.42,7,29,0.241,20,24,0.833,12,37,49,25,4,7,9,17,-15.0,2024-25,0.424,0.261,0,0,MIN,1.0,0.8,124.9,16.6,0.4856999999999999,0.3653,48.2,26.6,9.3,4.8,10.6,0.44430000000000003,0.3802,1,33.0
22024,1610612760,OKC,Oklahoma City Thunder,0022400804,2025-02-21,OKC @ UTA,W,241,130,46,97,0.474,19,43,0.442,19,20,0.95,17,34,51,38,10,10,12,20,23.0,2024-25,0.456,0.366,1,0,UTA,8.0,0.8,123.5,15.7,0.48,0.3489,49.8,26.5,8.8,5.1,10.3,0.434,0.36110000000000003,0,21.6
22024,1610612760,OKC,Oklahoma City Thunder,0022400820,2025-02-23,OKC @ MIN,W,239,130,48,86,0.558,19,35,0.543,15,20,0.75,7,30,37,32,9,8,13,22,7.0,2024-25,0.438,0.4,1,0,MIN,2.0,0.8,124.7,17.0,0.48019999999999996,0.3598,50.6,27.9,9.1,5.8,10.8,0.4389,0.3527,1,33.5
22024,1610612760,OKC,Oklahoma City Thunder,0022400826,2025-02-24,OKC vs. MIN,L,264,128,45,106,0.425,15,49,0.306,23,29,0.793,16,37,53,27,10,8,11,30,-3.0,2024-25,0.454,0.281,0,1,MIN,1.0,0.9,126.8,18.4,0.49559999999999993,0.391,49.3,29.0,9.2,6.3,11.0,0.4333,0.3585,1,34.1
22024,1610612760,OKC,Oklahoma City Thunder,0022400840,2025-02-26,OKC @ BKN,W,241,129,48,90,0.533,9,30,0.3,24,29,0.828,11,34,45,27,10,4,11,21,8.0,2024-25,0.409,0.377,1,0,BKN,2.0,0.8,125.2,14.7,0.48480000000000006,0.38029999999999997,47.6,28.0,9.7,6.5,11.0,0.4387,0.36160000000000003,0,13.7
22024,1610612760,OKC,Oklahoma City Thunder,0022400851,2025-02-28,OKC @ ATL,W,239,135,51,101,0.505,23,50,0.46,10,12,0.833,9,34,43,37,10,1,11,18,16.0,2024-25,0.489,0.417,1,0,ATL,2.0,0.8,125.6,12.6,0.4866,0.3713,46.6,27.9,9.8,6.4,10.4,0.442,0.366,0,21.6
22024,1610612760,OKC,Oklahoma City Thunder,0022400871,2025-03-02,OKC @ SAS,W,240,146,55,101,0.545,19,44,0.432,17,20,0.85,12,33,45,34,7,6,7,16,14.0,2024-25,0.56,0.419,1,0,SAS,2.0,0.8,125.1,11.1,0.4861,0.3887,46.3,29.2,9.3,6.1,11.0,0.4438,0.36879999999999996,0,24.0
22024,1610612760,OKC,Oklahoma City Thunder,0022400879,2025-03-03,OKC vs. HOU,W,240,137,48,97,0.495,17,37,0.459,24,27,0.889,14,35,49,31,11,6,13,18,9.0,2024-25,0.485,0.457,1,1,HOU,1.0,0.8,127.6,11.3,0.4894,0.4029,46.4,30.0,9.0,6.0,10.5,0.4569000000000001,0.36439999999999995,1,23.1
22024,1610612760,OKC,Oklahoma City Thunder,0022400895,2025-03-05,OKC @ MEM,W,240,120,44,87,0.506,15,36,0.417,17,19,0.895,3,36,39,27,10,4,11,22,17.0,2024-25,0.407,0.265,1,0,MEM,2.0,0.8,128.8,10.9,0.496,0.40590000000000004,45.8,30.2,9.6,6.1,11.0,0.46099999999999997,0.3672,0,22.5
22024,1610612760,OKC,Oklahoma City Thunder,0022400908,2025-03-07,OKC vs. POR,W,241,107,39,84,0.464,14,38,0.368,15,17,0.882,4,39,43,25,12,8,11,13,18.0,2024-25,0.347,0.186,1,1,POR,2.0,0.8,127.1,9.0,0.495,0.39849999999999997,45.2,30.0,9.1,5.7,11.1,0.45779999999999993,0.3567,1,13.4
22024,1610612760,OKC,Oklahoma City Thunder,0022400920,2025-03-09,OKC vs. DEN,W,240,127,46,94,0.489,13,38,0.342,22,25,0.88,10,46,56,25,5,14,5,20,24.0,2024-25,0.412,0.3,1,1,DEN,2.0,0.8,126.3,9.4,0.49250000000000005,0.3968,45.4,30.3,9.3,6.2,10.9,0.4469,0.34290000000000004,1,25.3
22024,1610612760,OKC,Oklahoma City Thunder,0022400936,2025-03-10,OKC vs. DEN,L,240,127,47,100,0.47,19,47,0.404,14,16,0.875,13,24,37,29,9,6,10,16,-13.0,2024-25,0.605,0.563,0,1,DEN,1.0,0.9,128.9,13.3,0.49940000000000007,0.4069,46.1,30.3,9.4,6.9,10.5,0.4457,0.3468,1,23.7
22024,1610612760,OKC,Oklahoma City Thunder,0022400946,2025-03-12,OKC @ BOS,W,240,118,40,82,0.488,13,37,0.351,25,35,0.714,11,33,44,19,7,2,12,17,6.0,2024-25,0.436,0.317,1,0,BOS,2.0,0.8,128.6,9.7,0.499,0.40309999999999996,44.7,29.4,9.3,6.5,10.3,0.4606,0.3665,1,28.8
